"participant_id","condition","array_length","band","n_trials","dist","inward"
"average.678f0bb28ec3307e4f1afb78","average","10","middle",18,2.60454002389486,1.11111111111111
"average.678f0bb28ec3307e4f1afb78","average","20","extreme",13,8.09842845326716,2.84615384615385
"average.678f0bb28ec3307e4f1afb78","average","20","middle",18,2.86439665471924,1
"average.67e8e0c0be5802df7311d109","average","2","extreme",14,8.17898193760263,3
"average.67e8e0c0be5802df7311d109","average","2","middle",16,2.4992816091954,0.8125
"average.67e8e0c0be5802df7311d109","average","10","extreme",14,7.35796387520525,6.92857142857143
"average.67e8e0c0be5802df7311d109","average","10","middle",13,2.28824049513705,2.07692307692308
"average.67e8e0c0be5802df7311d109","average","20","extreme",17,8.0446247464503,6.47058823529412
"average.67e8e0c0be5802df7311d109","average","20","middle",13,2.98054818744474,1.69230769230769
"average.67eec9e200be02ad51843d9b","average","2","extreme",17,8.87286527514232,-0.588235294117647
"average.67eec9e200be02ad51843d9b","average","2","middle",13,2.67990074441687,-0.692307692307692
"average.67eec9e200be02ad51843d9b","average","10","extreme",21,8.38863287250384,1.9047619047619
"average.67eec9e200be02ad51843d9b","average","10","middle",11,3.3900293255132,-0.272727272727273
"average.67eec9e200be02ad51843d9b","average","20","extreme",18,8.46236559139785,1.05555555555556
"average.67eec9e200be02ad51843d9b","average","20","middle",13,3.33746898263027,-0.538461538461539
"average.67f15a6eb321af2595c63b9b","average","2","extreme",13,9.38297872340426,0.384615384615384
"average.67f15a6eb321af2595c63b9b","average","2","middle",18,2.21394799054374,0.944444444444444
"average.67f15a6eb321af2595c63b9b","average","10","extreme",15,8.06808510638298,-0.666666666666667
"average.67f15a6eb321af2595c63b9b","average","10","middle",17,2.9837296620776,-0.88235294117647
"average.67f15a6eb321af2595c63b9b","average","20","extreme",16,8.27792553191489,-2.0625
"average.67f15a6eb321af2595c63b9b","average","20","middle",15,2.93191489361702,1.13333333333333
"average.682b8071ffc2da7edd49f10c","average","2","extreme",18,8.23443223443223,1.88888888888889
"average.682b8071ffc2da7edd49f10c","average","2","middle",12,2.68498168498168,-0.916666666666667
"average.682b8071ffc2da7edd49f10c","average","10","extreme",18,7.35103785103785,3.33333333333333
"average.682b8071ffc2da7edd49f10c","average","10","middle",12,2.64835164835165,1.66666666666667
"average.682b8071ffc2da7edd49f10c","average","20","extreme",20,8.92802197802198,3.45
"average.682b8071ffc2da7edd49f10c","average","20","middle",11,3.66633366633367,0.272727272727273
"experience.583ec287ad2f4300014b355a","experience","2","extreme",17,8.180225281602,6.1764705882353
"experience.583ec287ad2f4300014b355a","experience","2","middle",14,2.6322188449848,3.71428571428571
"experience.583ec287ad2f4300014b355a","experience","10","extreme",15,8.3290780141844,4.13333333333333
"experience.583ec287ad2f4300014b355a","experience","10","middle",17,2.19774718397997,2.94117647058824
"experience.583ec287ad2f4300014b355a","experience","20","extreme",15,7.28085106382979,3.93333333333333
"experience.583ec287ad2f4300014b355a","experience","20","middle",16,2.6343085106383,1
"experience.58a1fe40ea3d11000170d9b9","experience","2","extreme",15,8.83294117647059,4.53333333333333
"experience.58a1fe40ea3d11000170d9b9","experience","2","middle",13,3.03891402714932,0.615384615384616
"experience.58a1fe40ea3d11000170d9b9","experience","10","extreme",18,8.81437908496732,4.05555555555556
"experience.58a1fe40ea3d11000170d9b9","experience","10","middle",10,2.76705882352941,0.8
"experience.58a1fe40ea3d11000170d9b9","experience","20","extreme",16,9.3125,3.875
"experience.58a1fe40ea3d11000170d9b9","experience","20","middle",13,2.83348416289593,0.923076923076923
"experience.59296fb2e8a7ff000163f033","experience","2","extreme",11,8.3026973026973,1.72727272727273
"experience.59296fb2e8a7ff000163f033","experience","2","middle",19,2.91208791208791,1.05263157894737
"experience.59296fb2e8a7ff000163f033","experience","10","extreme",19,7.97628687102371,1.47368421052632
"experience.59296fb2e8a7ff000163f033","experience","10","middle",11,1.64635364635365,0.0909090909090909
"experience.59296fb2e8a7ff000163f033","experience","20","extreme",18,8.17887667887668,2.83333333333333
"experience.59296fb2e8a7ff000163f033","experience","20","middle",13,2.89771766694844,1.92307692307692
"experience.5c2fcd716ea6880001dc8e3d","experience","2","extreme",11,8.79400386847195,3.18181818181818
