"participant_id","condition","array_length","band","n_trials","dist","inward"
"experience.653703627539f3a8b2ed4af3","experience","2","middle",12,2.14009661835748,-4.83333333333333
"experience.653703627539f3a8b2ed4af3","experience","6","extreme",10,8.69202898550724,0.4
"experience.653703627539f3a8b2ed4af3","experience","6","middle",13,2.59225195094761,3.76923076923077
"experience.653703627539f3a8b2ed4af3","experience","8","extreme",13,8.40161649944258,1.07692307692308
"experience.653703627539f3a8b2ed4af3","experience","8","middle",11,1.95816864295125,0.454545454545455
"experience.653703627539f3a8b2ed4af3","experience","12","extreme",9,8.01409017713366,0.518518518518522
"experience.653703627539f3a8b2ed4af3","experience","12","middle",13,3.41276477146041,1.82051282051281
"experience.653feb348f4df4e625de5909","experience","2","extreme",9,8.55555555555556,-0.222222222222222
"experience.653feb348f4df4e625de5909","experience","2","middle",12,3.41666666666667,-2.33333333333333
"experience.653feb348f4df4e625de5909","experience","6","extreme",11,7.81818181818181,3.72727272727273
"experience.653feb348f4df4e625de5909","experience","6","middle",12,3.5,2.16666666666667
"experience.653feb348f4df4e625de5909","experience","8","extreme",8,8.375,0.875
"experience.653feb348f4df4e625de5909","experience","8","middle",13,2.38461538461538,0.769230769230769
"experience.653feb348f4df4e625de5909","experience","12","extreme",10,7.40000000000002,6.60000000000002
"experience.653feb348f4df4e625de5909","experience","12","middle",11,2.24242424242423,-3.93939393939395
"experience.659daa1ed4e13d6428103c1f","experience","2","extreme",15,7.36014492753624,4.46666666666667
"experience.659daa1ed4e13d6428103c1f","experience","2","middle",7,3.21894409937888,-0.857142857142857
"experience.659daa1ed4e13d6428103c1f","experience","6","extreme",15,7.62971014492754,4.8
"experience.659daa1ed4e13d6428103c1f","experience","6","middle",8,5.13315217391304,-0.375
"experience.659daa1ed4e13d6428103c1f","experience","8","extreme",10,7.69565217391305,2.8
"experience.659daa1ed4e13d6428103c1f","experience","8","middle",13,3.50585284280936,-1.46153846153846
"experience.659daa1ed4e13d6428103c1f","experience","12","extreme",12,7.44082125603864,1.94444444444443
"experience.659daa1ed4e13d6428103c1f","experience","12","middle",12,3.00543478260871,-3.58333333333332
"experience.663299ea88551960f4132bb7","experience","2","extreme",11,8.6468899521531,-0.090909090909091
"experience.663299ea88551960f4132bb7","experience","2","middle",13,2.56761133603239,-1
"experience.663299ea88551960f4132bb7","experience","6","extreme",12,8.27105263157895,-1.75
"experience.663299ea88551960f4132bb7","experience","6","middle",12,3.29122807017544,-0.166666666666667
"experience.663299ea88551960f4132bb7","experience","8","extreme",13,9.20242914979757,-2.84615384615385
"experience.663299ea88551960f4132bb7","experience","8","middle",10,2.87473684210526,4.5
"experience.663299ea88551960f4132bb7","experience","12","extreme",16,8.25504385964913,-0.291666666666663
"experience.663299ea88551960f4132bb7","experience","12","middle",8,3.1048245614035,-5.20833333333335
"experience.66a337531d9c242e4a71267a","experience","2","extreme",15,8.99017543859649,4
"experience.66a337531d9c242e4a71267a","experience","2","middle",8,3.03684210526316,-3
"experience.66a337531d9c242e4a71267a","experience","6","extreme",17,8.79752321981424,4.47058823529412
"experience.66a337531d9c242e4a71267a","experience","6","middle",7,3.59248120300752,-1.57142857142857
"experience.66a337531d9c242e4a71267a","experience","8","extreme",15,8.16280701754386,2.66666666666667
"experience.66a337531d9c242e4a71267a","experience","8","middle",9,2.30409356725146,-0.333333333333333
"experience.66a337531d9c242e4a71267a","experience","12","extreme",11,8.47145135566188,0.121212121212118
"experience.66a337531d9c242e4a71267a","experience","12","middle",13,2.49554655870446,2.53846153846155
"experience.66a9f9fffd341dfea501d53b","experience","2","extreme",11,7.94605394605395,2.72727272727273
"experience.66a9f9fffd341dfea501d53b","experience","2","middle",11,2.72627372627372,1.27272727272727
"experience.66a9f9fffd341dfea501d53b","experience","6","extreme",12,8.16666666666667,1.16666666666667
"experience.66a9f9fffd341dfea501d53b","experience","6","middle",12,3.3489010989011,0.0833333333333331
"experience.66a9f9fffd341dfea501d53b","experience","8","extreme",8,9.54945054945055,3.75
"experience.66a9f9fffd341dfea501d53b","experience","8","middle",13,2.58410819949281,-0.307692307692308
"experience.66a9f9fffd341dfea501d53b","experience","12","extreme",13,7.97520428289658,-0.564102564102577
"experience.66a9f9fffd341dfea501d53b","experience","12","middle",11,2.03696303696303,0.454545454545446
"experience.66ea6bd034571ff4a00f2171","experience","2","extreme",9,8.43115942028986,-1.55555555555556
"experience.66ea6bd034571ff4a00f2171","experience","2","middle",15,3.06304347826087,-3.66666666666667
"experience.66ea6bd034571ff4a00f2171","experience","6","extreme",13,8.22157190635452,-0.307692307692308
"experience.66ea6bd034571ff4a00f2171","experience","6","middle",11,3.15513833992095,-0.363636363636364
"experience.66ea6bd034571ff4a00f2171","experience","8","extreme",12,7.79891304347826,0.5
"experience.66ea6bd034571ff4a00f2171","experience","8","middle",11,2.48122529644269,0.727272727272727
"experience.66ea6bd034571ff4a00f2171","experience","12","extreme",13,7.18255295429209,2.51282051282052
"experience.66ea6bd034571ff4a00f2171","experience","12","middle",8,2.84329710144928,0.041666666666675
"experience.671d0d96e4bdbdca47815da2","experience","2","extreme",14,8.37583205325141,0.142857142857143
"experience.671d0d96e4bdbdca47815da2","experience","2","middle",9,2.70768618080446,-0.222222222222222
"experience.671d0d96e4bdbdca47815da2","experience","6","extreme",16,8.3125,0.375
"experience.671d0d96e4bdbdca47815da2","experience","6","middle",8,2.5,-0.75
"experience.671d0d96e4bdbdca47815da2","experience","8","extreme",12,9.06152927120669,-0.666666666666666
"experience.671d0d96e4bdbdca47815da2","experience","8","middle",11,2.55522971652004,1.18181818181818
"experience.671d0d96e4bdbdca47815da2","experience","12","extreme",18,8.1441656710474,-1.03703703703703
"experience.671d0d96e4bdbdca47815da2","experience","12","middle",5,3.34050179211469,0.86666666666666
"experience.678f6e1f6a3d68ee8c1533f5","experience","2","extreme",13,7.98798076923077,2
"experience.678f6e1f6a3d68ee8c1533f5","experience","2","middle",11,3.37784090909091,0.727272727272727
"experience.678f6e1f6a3d68ee8c1533f5","experience","6","extreme",7,8.16517857142857,3.42857142857143
"experience.678f6e1f6a3d68ee8c1533f5","experience","6","middle",17,3.20772058823529,1.11764705882353
"experience.678f6e1f6a3d68ee8c1533f5","experience","8","extreme",17,8.73345588235294,4.11764705882353
"experience.678f6e1f6a3d68ee8c1533f5","experience","8","middle",7,2.26339285714286,-0.571428571428572
"experience.678f6e1f6a3d68ee8c1533f5","experience","12","extreme",17,7.08639705882352,3.17647058823529
"experience.678f6e1f6a3d68ee8c1533f5","experience","12","middle",7,1.20982142857142,-1.42857142857144
"experience.67ad12becac3e4abb99c57b0","experience","2","extreme",9,8.46627680311891,-2.77777777777778
"experience.67ad12becac3e4abb99c57b0","experience","2","middle",15,3.21309941520468,-1
"experience.67ad12becac3e4abb99c57b0","experience","6","extreme",14,8.42857142857143,-0.642857142857143
"experience.67ad12becac3e4abb99c57b0","experience","6","middle",10,3.6,-1.8
"experience.67ad12becac3e4abb99c57b0","experience","8","extreme",11,7.61850079744817,1.18181818181818
"experience.67ad12becac3e4abb99c57b0","experience","8","middle",13,2.60026990553306,-0.307692307692308
"experience.67ad12becac3e4abb99c57b0","experience","12","extreme",12,8.18947368421052,-2.86111111111112
"experience.67ad12becac3e4abb99c57b0","experience","12","middle",11,2.64880382775119,-2.51515151515152
"experience.67b6e6cd3ff52d5036ecc0f9","experience","2","extreme",10,8.25750915750916,3.2
"experience.67b6e6cd3ff52d5036ecc0f9","experience","2","middle",13,3.4254719639335,0.0769230769230771
"experience.67b6e6cd3ff52d5036ecc0f9","experience","6","extreme",14,8.46964939822083,4.35714285714286
"experience.67b6e6cd3ff52d5036ecc0f9","experience","6","middle",9,3.01180301180301,1.22222222222222
"experience.67b6e6cd3ff52d5036ecc0f9","experience","8","extreme",12,8.98229548229548,0.416666666666667
"experience.67b6e6cd3ff52d5036ecc0f9","experience","8","middle",10,3.06373626373626,5.7
"experience.67b6e6cd3ff52d5036ecc0f9","experience","12","extreme",14,7.64285714285714,-2.28571428571429
"experience.67b6e6cd3ff52d5036ecc0f9","experience","12","middle",9,2.24745624745624,0.259259259259255
"experience.67d086393f43728f3325b593","experience","2","extreme",13,8.80948121645796,4.53846153846154
"experience.67d086393f43728f3325b593","experience","2","middle",9,2.49741602067183,2
