"z","experiment","participant_id","condition","array_length","n_trials","slope_fwd","slope_rev","r","bias","abs_error","sd_response","sd_objective","mean_rt"
0.995128438033933,"exp1","experience.5b523bdc608e18000184d8a6","experience","6",23,1.10478192841776,0.522186272244049,0.759540622246803,-2.52173913043478,5.47826086956522,9.247369030816,6.35759170850219,1258.52173913043
0.787243989826513,"exp1","experience.5b523bdc608e18000184d8a6","experience","8",23,0.647121535181237,0.666714422158548,0.656844928727254,-3.73913043478261,5.39130434782609,6.43299302109727,6.52965264285656,1305.86956521739
0.99847070648994,"exp1","experience.5b523bdc608e18000184d8a6","experience","12",23,0.840734045897516,0.688739376770538,0.760951143504777,-2.1304347826087,4.47826086956522,7.83526032419001,7.09171982798087,1233.4347826087
1.35088805882805,"exp1","experience.62b628e4351d179f1ff6cc59","experience","2",23,1.32569004403394,0.576556588350693,0.874262734536185,0.869565217391304,3.82608695652174,9.19894305666057,6.06649582061193,984.391304347826
1.68814726670586,"exp1","experience.62b628e4351d179f1ff6cc59","experience","6",23,1.3229193017961,0.659291477559254,0.933910820781519,0,3.1304347826087,9.69821302964518,6.84642372239414,965.173913043478
1.25923651333776,"exp1","experience.62b628e4351d179f1ff6cc59","experience","8",23,1.35819606036171,0.533024412296564,0.850853487304253,1.08695652173913,4.39130434782609,9.35044544604832,5.85766617044936,991.347826086957
1.58589959598762,"exp1","experience.62b628e4351d179f1ff6cc59","experience","12",23,1.45303966335393,0.581893151667265,0.919518259311123,2,4.43478260869565,10.4993882750472,6.6442640720616,968.347826086957
1.45923264058786,"exp1","experience.636da58a0d76bbb9167dbf3e","experience","2",21,0.919724770642201,0.87581903276131,0.897503459063234,-1.38095238095238,2.80952380952381,7.81329757833522,7.62452184293109,2400.57142857143
1.00560864610064,"exp1","experience.636da58a0d76bbb9167dbf3e","experience","6",23,0.94904593639576,0.614937265317337,0.763939600222256,-2.04347826086957,4.04347826086957,6.56948268639156,5.28814020970231,2387.52173913043
1.09672016713383,"exp1","experience.636da58a0d76bbb9167dbf3e","experience","8",23,0.916859217692689,0.696845208228801,0.799317804424221,-0.782608695652174,3.91304347826087,7.9384987778452,6.92078270151441,2656.52173913043
1.01225029111536,"exp1","experience.636da58a0d76bbb9167dbf3e","experience","12",22,0.784660053230099,0.749133749133749,0.766691155206418,0.363636363636364,2.90909090909091,6.84475341781202,6.68800696990047,2328.09090909091
1.92953519577787,"exp1","experience.653703627539f3a8b2ed4af3","experience","2",23,0.915254966033193,1.00419850929333,0.958695818554482,-5.91304347826087,5.91304347826087,6.47250188353863,6.77970699053214,1836.52173913043
1.13694344232355,"exp1","experience.653703627539f3a8b2ed4af3","experience","6",23,0.816193909496253,0.810580365554928,0.813382294817866,-5.17391304347826,5.52173913043478,6.47708029670472,6.45476813065763,1733.95652173913
