"participant_id","condition","variance_level","n_trials","mean_abs_resp","mean_abs_obj","ratio"
"average.69b9174a05fa2db6d0a8b4ff","average","7",14,13.1571428571429,4.94285714285714,0.375678610206298
"average.69bb5d0e58b8b38af6ea30eb","average","3",11,12.9393939393939,7.55952380952381,0.584225493476079
"average.69bb5d0e58b8b38af6ea30eb","average","5",10,12.44,7.84057142857143,0.630271015158475
"average.69bb5d0e58b8b38af6ea30eb","average","7",10,12.1866666666667,6.17019047619048,0.506306658330728
"average.69bc4a5a75e354d36da3b4df","average","3",14,15.4855769230769,7.41916208791209,0.47910143256309
"average.69bc4a5a75e354d36da3b4df","average","5",17,12.8255090497738,7.45851244343891,0.581537342065225
"average.69bc4a5a75e354d36da3b4df","average","7",16,12.8209134615385,5.70757211538461,0.445176713227712
"average.69bdd52e962f286c3349b154","average","3",8,12.436320754717,7.14787735849057,0.574758202161957
"average.69bdd52e962f286c3349b154","average","5",6,11.7704402515723,9.02845911949686,0.767045150948437
"average.69bdd52e962f286c3349b154","average","7",7,11.2762803234501,6.78362533692722,0.601583602246922
"average.69c07518ef8c7765906f4e89","average","3",11,13.0096153846154,8.76341783216783,0.673610831149634
"average.69c07518ef8c7765906f4e89","average","5",10,11.8596153846154,8.33365384615385,0.702691746392087
"average.69c07518ef8c7765906f4e89","average","7",10,13.1788461538462,8.47365384615385,0.642973880052532
"average.69c19681729c357296460f3d","average","3",28,13.5044008124577,7.80611035883548,0.578041963300913
"average.69c19681729c357296460f3d","average","5",20,13.4125592417062,7.84263033175355,0.584722884754686
"average.69c19681729c357296460f3d","average","7",25,12.7126066350711,7.2277345971564,0.568548591538794
"average.69c1aaedff8c0b25b7df1d32","average","3",22,14.771660264618,8.05768245838668,0.545482519503034
"average.69c1aaedff8c0b25b7df1d32","average","5",31,14.092836589429,7.77810086324398,0.551918757723927
"average.69c1aaedff8c0b25b7df1d32","average","7",22,11.8414425949637,7.80524967989757,0.659146857935807
"experience.558955ebfdf99b6bd06016c9","experience","3",20,14.8680952380952,9.29938095238095,0.62545879640009
"experience.558955ebfdf99b6bd06016c9","experience","5",14,14.0714285714286,7.57857142857143,0.538578680203046
"experience.558955ebfdf99b6bd06016c9","experience","7",8,12.4261904761905,7.2472619047619,0.583224755700326
"experience.56c79f6cc41c43000c0886b0","experience","3",12,13.7330173775671,8.54518167456556,0.62223628206603
"experience.56c79f6cc41c43000c0886b0","experience","5",16,13,7.00361374407583,0.538739518775064
"experience.56c79f6cc41c43000c0886b0","experience","7",12,11.3503159557662,7.83333333333333,0.690142315320644
"experience.5711c09d28742b0011c585be","experience","3",4,13.25,8.5,0.641509433962264
"experience.5711c09d28742b0011c585be","experience","5",4,12,7.725,0.64375
"experience.5711c09d28742b0011c585be","experience","7",4,12,10.55,0.879166666666667
"experience.5a5aabd3acc75b00017a5300","experience","3",3,12.1761904761905,4.5247619047619,0.371607352366054
"experience.5a5aabd3acc75b00017a5300","experience","5",6,11.9809523809524,7.2252380952381,0.603060413354531
"experience.5a5aabd3acc75b00017a5300","experience","7",10,13.9828571428571,5.94485714285714,0.425153248876175
"experience.5a792c898fe2dc0001058c3b","experience","3",30,15.5780410742496,7.09219589257504,0.455268788852944
"experience.5a792c898fe2dc0001058c3b","experience","5",20,13.1943127962085,7.27,0.550994971264368
"experience.5a792c898fe2dc0001058c3b","experience","7",20,13.7113744075829,7.23443127962085,0.527622619335661
"experience.5b0d1b8e444cef0001ca66ac","experience","3",11,13.2722964239552,8.51848341232228,0.641824379159227
"experience.5b0d1b8e444cef0001ca66ac","experience","5",13,13.2289464090412,6.7325555960627,0.50892606167498
"experience.5b0d1b8e444cef0001ca66ac","experience","7",8,12.875,6.575,0.510679611650485
"experience.5bb58e338f3bd70001e5df57","experience","3",18,15.3709847288046,7.83212216956293,0.509539389163912
"experience.5bb58e338f3bd70001e5df57","experience","5",21,11.8352516361995,5.63387497178966,0.47602494184051
"experience.5bb58e338f3bd70001e5df57","experience","7",13,13.4199781261393,5.4521327014218,0.40626986498601
"experience.5c223d4a4a7e1f000137e5b9","experience","3",24,15.375,7.21666666666667,0.469376693766938
"experience.5c223d4a4a7e1f000137e5b9","experience","5",19,14.2333664349553,7.47733366434955,0.525338379962325
"experience.5c223d4a4a7e1f000137e5b9","experience","7",19,12.6325719960278,7.18448361469712,0.568726908261929
"experience.5d0c46b3dff7d70019e6dda7","experience","3",7,13.8571428571429,8.15363881401617,0.588406924722817
"experience.5d0c46b3dff7d70019e6dda7","experience","5",11,11.9090909090909,8.02041166380789,0.673469681693793
"experience.5d0c46b3dff7d70019e6dda7","experience","7",12,12.4166666666667,7.51808176100629,0.605483094846144
"experience.5d4611bb3c5a360001b1bb59","experience","3",11,14.1971830985915,8.50243277848912,0.598881673881674
"experience.5d4611bb3c5a360001b1bb59","experience","5",12,12.2781690140845,7.66279342723005,0.624099034509129
"experience.5d4611bb3c5a360001b1bb59","experience","7",7,11.579476861167,7.35365526492287,0.635059368664929
"experience.5e991aaac7bc1615ea5b3eb8","experience","3",1,11.7033492822966,8.80287081339713,0.752166802943581
"experience.5e991aaac7bc1615ea5b3eb8","experience","5",5,13.022009569378,10.2617224880383,0.788029100529101
"experience.5e991aaac7bc1615ea5b3eb8","experience","7",3,11.7033492822966,8.40287081339713,0.717988552739166
"experience.5ebb96b6cd673a0008ace9ce","experience","5",3,11.588785046729,8.56791277258567,0.739327956989247
